,date,company,title,full description,link
27,2021-04-22 16:51:02.723780,Principle,Customer Experience – Business Analyst EMEA,Customer Experience – Business Analyst EMEA One of the worlds largest tech brands who is committed to enhancing its customer journey and experience would like to appoint a Data Analyst  Business Analyst to support its CX team in EMEAWhat will you doo As a CX Analyst you will be tasked with reviewing metrics data and survey responses from customers and will transfer this information to a business format to tell a story and give a clear picture of what the data means to the business You will be required to review audience data and develop a hypothesiso As a CX Analyst you will ask the right questions to stakeholders in order to get a clear picture You will understand how to map this data to the voice of the customerYour Profile o 4 years’ experience within a Business Analyst CX Analyst Sales Analyst roleo Comfortable and experienced working with large sets of datao Ability to review business data provide insights and tell a story to the businesso Experience using tools such as Excel SQL or Tableau would be beneficialThe Offero This role offers a salary of circa €6568Ko The role will commence as an 11month contracto Its work from home right now – you will be provided with a laptop  mobileInterested in finding out more Apply today with your CV or LinkedIn profileJob Types Fulltime ContractSalary €6500000€6800000 per yearScheduleMonday to FridayWork remotelyTemporarily due to COVID19COVID19 precautionsRemote interview processVirtual meetings,https://ie.indeed.com/viewjob?jk=02934e2d459b2544
28,2021-04-22 16:51:03.078553,Bank of America,Site Support Consultant,Job Description Job Title Site Support Consultant LOB ETS Corporate Title Analyst Location Dublin Here in our Dublin office we are looking to recruit for a Site Support Consultant within ETS This role is required to support systems through maintenance modification and problem resolution to support ongoing delivery of services andor operations to our revenue generating business users The team provide support to BOFA Europe DAC exec members With the increased number of telepresence meetings board meetings last minute Audio Visual requests and high touch associated with supporting these exec members this Tech Support Analyst will work alongside the existing Dublin ETS site support team to enhance the support provided to our clients Responsibilities will include but not limited to Engages in business impacting production incidents and enduser problem tickets to work through to resolution including pclaptopthin client hardware pc  Virtual desktop software printer 1st level diagnosis Audio Visual  Telepresence troubleshooting Blackberry  Android  IOS mobility devices network connectivity etc Engages in change review meetings with BTG partners to ensure operational readiness for upcoming changes Engages engineering teams for process and application improvement opportunities Reviews system documentation for accuracy and update as necessary Assists BTG partners in working through issues and engaging appropriate operational resources Software and system fault diagnosis analysis and fix Ownership of all user problems through to completion Risk awareness of technology and business impact Assisting with other system related activities IMAC Proactively keeps customer updated with problem status at all times Identifying and reporting risk as appropriate in accordance with the guidelines provided Engaging with technology partners  vendors on a day to day basis When time allows you will be expected to provide your technical assistance to your branch colleagues if they require assistance This assistance may also include travelling to other branch offices to provide backfill or project related assistance Some outofhours and weekend work will be required Ensure all multimedia  presentation rooms are maintained in good working order Assist with support for multimedia broadcasting The Team Team of 6 local engineers working from 2 offices who look after the IT requirements of approx 900 staff We are onsite hands of the EMEA Network  Voice  Printing  Storage  Server teams and we assist these teams with daytoday issues and project works We also support the IT requirements of the Sweden based users who are based in Stockholm office We interface daily with regional and global support teams and internal clients Team Rota in operation with 3 daily shifts  730am330pm 830am430pm Oncall 10am6pm During COVID pandemic the person on the 830am “OnCall” shift stays on this shift for a 2week period If presence is required onsite then this “OnCall” person assumes that responsibility NOTE Some weekend work may be required Core Skills Behavioural Competencies Results Driven individual must be able to drive incidents to resolution and through root cause analysis Leverages Technologymust utilize multiple bank tools and systems to assess and understand supported environment Demonstrates Analytical Abilitymust be able to assist in resolution of complex issues during high pressure situations Demonstrates attention to detailmust be able to look for anomalies in the environment that have caused or have the potential to cause operational instability Communicates and Influences  must be able to communicate to and influence all levels of the organization especially with clients Technical Competencies PCThin ClientDesktop Support knowledge including Windows Office Suites and core application suites including Windows 10 Market Data troubleshooting experience including Bloomberg Monitoring WindowsNetwork fileshare quotas Mobile connectivity Excellent Telephony  Audio Visual troubleshooting capabilities and ability to quickly diagnose  isolate campus wide related issues Powershell Python scripting an advantage Monitoring utilization of LAN  WAN network links Setup and support of multimedia broadcast events both internal and external Bank of America Every day across the globe our employees bring a commitment to our purpose and to driving responsible growth by living our values deliver together act responsibly realize the power of our people and trust the team A key aspect of driving responsible growth is doing so in a sustainable manner a critical pillar of which is being a great place to work for our teammates In line with these values in EMEA we have 9 Employee Networks a wide range of Sports  Social clubs and other development and networking opportunities so that you can enjoy a range of experiences and connect with colleagues across the bank We also offer exclusive discounts to some of the most iconic cultural experiences for you to enjoy in your spare time outside of work Learn more about our benefits here Good conduct and sound judgment is crucial to our long term success It important that all employees in the organisation understand the expected standards of conduct and how we manage conduct risk Individual accountability and an ownership mindset are the cornerstones of our Code of Conduct and are at the heart of managing risk well We are an equal opportunities employer and ensure that no applicant is subject to less favourable treatment on the grounds of gender gender identity marital status race colour nationality ethnic or national origins age sexual orientation socioeconomic background responsibilities for dependants physical or mental disability The Bank selects candidates for interview based on their skills qualifications and experience We strive to ensure that our recruitment processes are accessible for all candidates and encourage any candidates to tell us about any adjustment requirements As part of our standard hiring process to manage risk please note background screening checks will be conducted on all hires before commencing employment,https://ie.indeed.com/viewjob?jk=74428940b3866593
29,2021-04-22 16:51:03.473459,Mackin,Business Analyst,Our client in Dublin is currently seeking an experienced and highly motivated Business Analyst This will be a 11 month position The Global Business Group GBG contributes directly to our client mission by connecting businesses with customers and helping them to maximize the return for their investment on our platforms Within this the Business Planning  Operations group is to maximize business performance by being an objective and trusted function within the organisation Our client is seeking an analytical and detailorientated business analyst to join the Business Planning  Operations team in EMEA to support revenue reporting and insights for sales leadership as well as operational and strategic programs in the region The main function of a business analyst is to assist in business planning and resource management activities by providing accurate timely and thorough data analysis and insights to support business decisionmaking processes Other responsibilities may include program management support of ongoing initiatives in the region This business analyst will be expected to have excellent Tableau and excel skills and be able to work with large complex data sets from varying data sources Responsibilities Contribute to preparation of regular Rhythm of Business activities including revenue reporting and qualitative insightsanalysis to provide context around KPIs and revenue metrics for senior sales and BPO leadershipRoutinely provide ad hoc revenue analysis revenue performance product adoption market trends etc that will be used to support leadership business decisions and make clear recommendations based on analysis to senior BPO leadership to drive discussions with sales on areas for investment or improvementSupport ad hoc data requests and identify opportunities for reporting analytical or operational efficiencies across the regionContribute to forecasting initiatives to accurately forecast our business at an EMEA level using multiple data sources to accurately predict future sales performanceWork with large data sets  complex infrastructureWork within the wider Business Planning  Operations team to support global or regional operational and strategic projects Minimum Qualifications BABS in a quantitative discipline eg Statistics Computer Science Math Finance Physics Engineering or equivalent practical experience5 years of work experience in an analytical role preferably in consulting technology investment banking or similar5 years experience with Excel and SQL PowerpointExcellence in TableauExperience with end to end execution of projects and program managementExperience working independently managing multiple concurrent projects and driving initiatives in a crossfunctional environmentProven analytical ability and business judgement Proven problemsolving skillsTrack record of initiating and completing datacentric analyses leading to recommendationsKnowledge of business and management principles involved in strategic planning and resource allocation strong ability to apply accounting and mathematical principles to work as neededStrong ability to work independently and manage one timeClear and succinct verbal and written communication skills and attention to detail Benefits Competitive salary with great onsite benefits including canteen with all meals drinks and snacks included Healthcare contribution and inclusion in company pension scheme Work laptop and phone State of the art modern offices 25 days annual leave prorata plus paid bank holidays Expanding workforce with potential for career progression for top performers Working with a company that will make your CV stand out,https://ie.indeed.com/viewjob?jk=976bf5fd2d60ff4e
30,2021-04-22 16:51:03.828575,Google,"Gaming Growth Manager, Mobile App Sales",Minimum qualifications Bachelors degree or equivalent practical experience Experience in a user acquisition or sales advertising role Ability to speak and write in English fluently and idiomatically Ability to travel as required Preferred qualifications Experience in the mobile and gaming space Proven sales experience and track record of hitting sales targets Experience pitching solutions to both day to day contacts and Clevel Experience building relationships with Clevel Strong presentation and data visualization skills Passion for selling and building relationships About the job Businesses that partner with Google come in all shapes sizes and market caps and no one Google advertising solution works for all Your knowledge of online media combined with your communication skills and analytical abilities shapes how new and existing business grow Using your influencing and relationshipbuilding skills you provide Googlecaliber client service research and market analysis You anticipate how decisions are made persistently explore and uncover the business needs of Googles key clients and understand how our range of product offerings can grow their business Working with them you set the vision and the strategy for how their advertising can reach thousands of users As a Gaming Growth Manager you will be part of a team dedicated to helping game developers grow their business using Google products and partnering with other internal gaming teams You will develop strong relationships and act as a consultant to app advertisers across EMEA You will advise on app marketing strategies which will help our partners achieve their user acquisition goals and serve as an expert and advocate for mobile app advertisement within Google Youll proactively reach out to clients with solutions and insights from account optimizations to product betas to strategic performance reviews in order to build comprehensive solutions for our customer When our millions of advertisers and publishers are happy so are we Our Google Customer Solutions GCS team of entrepreneurial enthusiastic and clientfocused members are the human face of Google helping entrepreneurs both individually and broadly build their online presence and grow their businesses We are dedicated to growing the unique needs of advertising companies Our teams of strategists analysts advisers and support specialists collaborate closely to spot and analyze customer needs and trends In collaboration we create and implement business plans broadly for all types of businesses Responsibilities Manage relationships with clients and develop a thorough understanding of their business objectives goals and challenges Identify and pursue opportunities in your book of business prioritize accounts handle objections and evaluate campaign effectiveness Provide an effective service to clients and troubleshoot advertiser issues Contribute to the development of Google comprehensive suite of app install advertisement products Work and collaborate with a diverse set of mobilefocused crossfunctional teams Deliver against your team and individual revenue target Google is proud to be an equal opportunity workplace and is an affirmative action employer We are committed to equal employment opportunity regardless of race color ancestry religion sex national origin sexual orientation age citizenship marital status disability gender identity or Veteran status We also consider qualified applicants regardless of criminal histories consistent with legal requirements See also Googles EEO Policy and EEO is the Law If you have a disability or special need that requires accommodation please let us know by completing this form,https://ie.indeed.com/viewjob?jk=33be06f132756ddc
31,2021-04-22 16:51:04.129636,Fenergo,FenX Product Consultant,Description Role FenX Product Consultant Reporting to Head of FenX Role Description This is a multi faceted role which requires someone who will lead our customers in the implementation of best practice processes within the FenX platform using market specific expertise and the tools available to configure the FenX platform while at the same time guiding our FenX product roadmap to deliver the features required by current and prospective clients The FenX product consultant will work closely with product analysts regulatory experts agile development teams and other relevant stakeholders to ensure that FenX has the necessary tooling and features to exceed client expectations Main Responsibilities Consultancy Liaising with both internal and external parties to deliver best practice content  Features and Journeys  Business Processes Working directly with clients on their target operating model and guiding them as a trusted advisor Product Roadmap Development Working with the FenX leadership group to roadmap and prioritise backlog items Actively engaged with product development outlining guiding and validating product functionality Working with the Head of FenX to create benchmarks against Client requirements and engaging in market analysis Developing features and user stories in the product backlog Requirements Preferred Experience  Skills Experience working in the financial services industry as a product analyst product manager or similar Required Experience  Skills Passionate about producing world class software systems and determined to lead by example Ability to work independently prioritise tasks meet deadlines Comfortable working to short deadlines in an agile fashion Focused on delivering solutions which meet immediate needs with the minimum required amount of design process Experience of designing business processes and features for client lifecycle management customer onboarding or account management Experience of working with ALM tools to manage backlog work items and interact with product development teams towards a shared outcome Excellent written and verbal communication skills Strong attention to detaiL Participate in oncall duties rotation for out of hours Support May be required to travel occasionally 15 Willingness to travel throughout Europe the USA and AsiaPacific regions Benefits Opportunity to work with clients and colleagues on a global scale Buddy system for all new starters Collaborative working environment Extensive training programmes classroom and online through ‘Fenergo University’ Opportunity to work on a cutting edge Fintech Product using the latest of tools and technologies Defined training and role tracking to allow you see and assess your own career development and progress Active sports and social club State of the art new offices in the heart of Dublin Docklands with great facilities canteen and games area Competitive company benefits such as flexible working hours work from home policy bike to work scheme private healthcare pension sports and social committee weekly fitness and sports classes and much more Company Overview Fenergo is an awardwinning provider of Client Lifecycle Management software solutions to help Investment Corporate and Private Banks and Capital Markets firms to manage their client and counterparty data their regulatory compliance challenges and the onboarding of complex institutional clients In 2015 Fenergo secured 75m funding from Insight Venture Partners to fuel future global growth and ranked in the Chartis Research RiskTech 100 top 100 risk vendors in the world Other accolades include Best Capital Markets Software Provider 2015 Best Enterprise Data Management from Inside Reference Data 2014 Technology Innovation of the Year Award by the ISA 2013 and Best Customer Onboarding Solution by the Compliance Register 2012,https://ie.indeed.com/viewjob?jk=a7a7471b31852ec0
32,2021-04-22 16:51:04.461490,The Panel,Senior Cyber Security Engineer,Location Dublin City Centre Sector IT  Business Transformation Job type Permanent Salary See description below Cyber Security Engineer  Analyst Cyber Technical Consultant SOC The Cyber Operations function is part of the Global Cyber  InfoSec Group Their mission is to develop an intelligenceled proactive cyber security response to defend the business and its assets from cyber threats to reduce risk and business impact We are now expanding the Cyber Security team and are looking to hire a Cyber Security Engineer  Technical Consultant with a focus on security Automation in Cyber Security Operations The successful candidate will be experienced in security operations understanding the value of automated security actions and how this can enhance an analysts response to events This is a critical role expected to build and maintain our security automation capability and help mature our monitoring and response processes Experience to include    Ability to automate tasks using scripting on both Windows and Linux Systems Good experience creating or continually improving an automation program Can build automations in a scalable manner Good knowledge of security automation technologies And may also include At least 3 years of experience working in a SOC or Incident Response position with security engineering certs Experience using data science or advance analytical tools to solve security incidents Good understanding of general IT infrastructure technologies and principles Ability to automate tasks using scripting on both Windows and Linux systems Knowledge may include     Good Security knowledge  SIEM NetFlow IDSIPS AntiVirus Solid understanding of the underlying protocols including HTTP HTTPS SMTP SQL Good knowledge of Networking Architecture OSI Model Programming experience PowerShell Bash Python JavaScript,https://ie.indeed.com/viewjob?jk=418ddda2254b0837
33,2021-04-22 16:51:04.801231,Reperio Human Capital,Data Analyst - Fully Remote,Desired Skills Data Analyst BI SQL Tableau Gaming We have a great new role with one of our clients a leading gaming company based in Ireland for a fully remote position on their BI team You will work on an exciting range of projects where you will liaise with other teams across the business There are good training opportunities as well as the chance to take full ownership of projects and work independantly Experience needed Strong SQL Some experience with Oracle BI stack experience 2 years experience in a similar role Tableau or similar Strong data modelling experience Excellent problem solving ability Gaming industry experience would be good to have but not essential Great team environment excellent salary promotion opportunities and a range of other benefits Get in touch with Eimear Mellotte at Reperio Human Capital on 353 1 571 3000 for a confidential discussion about your job search Reperio Human Capital acts as an Employment Agency and an Employment Business,https://ie.indeed.com/viewjob?jk=8a82c57707420898
34,2021-04-22 16:51:05.186988,Allianz SE Reinsurance,Actuarial Analyst P&C (m/f/d) - Allianz Re Dublin,We are looking for a PC Actuarial Analyst to join our Corporate Actuarial team at Allianz Re the Allianz Group global “inhouse” reinsurance company based in Dublin Ireland Reporting to the Head of Actuarial Function you would be part of a small friendly and professional team fully integrated with all aspects of the quarterly and annual reporting processes for both IFRS and Solvency II there would also be the opportunity to be involved in reserve risk modelling and other analyses and projects We use modern reserving and analysis tools such as ResQ and Unify plus statistical software such as SAS and R and provide study support for those who wish to progress in the actuarial professional examinations PC reserving on IFRS and Solvency II bases for a global reinsurance company Contributing to projects such as the future PC reporting under the IFRS17 standard Reserve risk portfolio and claims analyses Interaction with Allianz Group Centres Support communication with internal stakeholders eg senior management Reserve Committee etc Support communication with other internal and external stakeholders eg auditors local regulator etc Support design and implementation of controls and process improvements Occasional business trips may be required What we offer A competitive remuneration and study package A business environment that provides the opportunity to contribute and to grow including study support towards a recognised actuarial qualification Flexible working arrangements A superior working environment within Allianz Ireland complex in Dublin 4 Opportunities to grow within the Allianz Group global business Allianz Group is one of the most trusted insurance and asset management companies in the world Caring for our employees their ambitions dreams and challenges is what makes us a unique employer Together we can build an environment where everyone feels empowered and has the confidence to explore to grow and to shape a better future for our customers and the world around us Join us Let care for tomorrow We at Allianz believe in a diverse and inclusive workforce and are proud to be an equal opportunity employer We encourage you to bring your whole self to work no matter where you are from what you look like who you love or what you believe in Allianz Re is the Group reinsurance vehicle which actively manages risk and capital Our range of activities include reinsurance capital management runoff cat risk management risk data analytics and new business developments such as MidCorp This strong combination of skills experience innovative mindset and capacity drives our mission of understanding risk and creating value Please submit your complete application documents incl CV certificates references and motivation letter We are looking forward to receiving your application via the “Apply” button Allianz SE Reinsurance is committed to employment equity and therefore welcomes all applications regardless of gender race or ethnicity age nationality religion disability sexual orientation or philosophy of life,https://ie.indeed.com/viewjob?jk=63ffc3587b621654
35,2021-04-22 16:51:05.525621,Ervia,GNI206 - Business Partnering Analyst,Role Business Partnering Analyst Area Finance SubArea GNI Business Partnering Location DublinCork Duration Permanent Salary Competitive Ref GNI206 Ervia is a commercial semistate company which provides strategic national gas and water infrastructure and services in Ireland through our regulated businesses Gas Networks Ireland and Irish Water Ervia directly employs over 1600 people who deliver services to 16 million customers daily Our infrastructure supports economic and social development protects the environment and enhances the health and quality of life of the Irish people We are guardians of the national assets and experts in our field Our infrastructure supports economic and social development protects the environment and enhances the health and quality of life of the Irish people The Role The Business Partnering analyst is a key member of the GNI Finance Business Partnering Team supporting the management of the operational performance of Finance between the Business Unit and Business Services Reporting directly into the Asset Management  Operations Business Partner this role will be located close to many areas in the Business to support the provision of high quality advice information analysis and interpretation to the Business to underpin effective decision making meaningful performance management particularly for capital and opex activities Duties and Responsibilities  Liaise with the extended Finance team to obtain high quality financial information analysis and interpretation of financials in a timely manner  Support the GNI Business Partnering team and Business Services teams to develop and implement companywide and BU specific Finance programmes projects and processes  Support the GNI Business Support Business Partner in the recording and management of operational performance where necessary  Support the GNI Business Partnering team in the coordination and delivery of both the annual budget and quarterly forecast processes monitoring performance of results against the same  Work with Business Services to ensure adhoc commercial data requested by the Business Units i s delivered in a timely manner  Support the Business Partnering team and Business Services with audits associated with commercial contracts and detailed billing queries  Develop and maintain working relationships with Business Unit Managers and the Finance Team by providing value add financial insights and advice  Review capital and operating spend with project managers  Assist in approving PR to ensure costs are captured in the correct projects and licensed businesses  Assist in ensuring the integrity of the information provided to the pre investment approval committee PreIAC and ensuring that all Capital Budgets on the relevant systems are approved  Assist in ensuring that financial concerns or issues in relation to opexcapital projects and opex costs are well understood and addressed by the Business  Assist in reviewing all RAB reconciliations prepared by Business Services and ensuring the correct treatment of commissioned and decommissioned assets  Work with the Business and the Business Services team to ensure that costs are capitalised in line with IFRS work with Business Services to ensure all assets are commissioned in the correct licensed entity and in a timely manner  Assist in the initiation implementation delivery and embedding of change and project initiatives in the Business Unit  Assist in the delivery of Price Control requirements ensuring financial information presented to the regulators is detailed and accurately represents business performance  Perform other duties as required from time to time such as ad hoc project work to support the business Knowledge Skills and Experience  Relevant third level degree and at least 35 years relevant experience  A recognised accounting qualification ACA ACMA ACCA or equivalent  Excellent excel and power point skills  Knowledge of Hyperion and oracle reporting would be an advantage  Strong written and verbal communication skills  Commercial focus while keeping overall financial perspective  Capable of working on own initiative and also as part of a team  Enthusiastic committed selfstarter  Excellent analytical skills and be able to identify and analyse problems and potential improvements and propose and implement solutions  Proven ability to operate across multiple functional areas and in a constantly changing environment  Proven ability to create and develop good working relationships to facilitate the accomplishment of work goals coupled with the ability to gain commitment from others  Experience with identifying improvement opportunities generating ideas and implementing solutions The closing date for receipt of applications for this vacancy is 28th April 2021 Applications including a current Curriculum Vitae should be emailed to recruiterviaie Please include the Reference Number for this Role when making an application We are committed to providing a diverse and inclusive place of work and have a robust strategy and framework called ibelong to enable this We are an equal opportunity employer and through our recruitment process we welcome and encourage applications from interested and suitably qualified individuals regardless of gender age racial or ethnic origin membership of the traveller community religion or beliefs family or civil status sexual orientationgender identity or disability,https://ie.indeed.com/viewjob?jk=41849f37919bbdfc
36,2021-04-22 16:51:05.924980,IBPM Ireland,Mutual Fund Analyst French language,Role Title Mutual Fund Analyst French language Role Designation Process Executive Reporting Manager Team Lead Job Level 2B Location Dublin About Infosys BPM Ltd Infosys BPM the business process management subsidiary of Infosys provides endtoend transformative services for its clients across the globe The company integrated IT and BPM solutions approach enables it to unlock business value across industries and service lines and address business challenges for its clients Utilizing innovative business excellence frameworks ongoing productivity improvements process reengineering automation and cuttingedge technology platforms Infosys BPM enables its clients to achieve their cost reduction objectives improve process efficiencies enhance effectiveness and deliver superior customer experience We have 35 delivery centers in 14 countries spread across 6 continents with 42000 employees from over 80 nationalities Role Context The Mutual funds team are responsible for managing research extract update maintain and process Mutual Fund financial data using various internal systems and proprietary company software The team Build and maintain relationships with client and contributors Key Responsibilities  Deliverables Responsible for updating Pricing Data provided by Mutual Fund managers Will be responsible for verification and updating of mutual fund corporate actions including but not limited to dividends name changes mergers and liquidation Participate in timesensitive projects and collaborate with your global colleagues to deliver new –initiatives Essential Criteria A bachelors degree preferably with a concentration in Finance Prior Fund Account management experience advantage Advanced excel skills and experience VBA and Macros experience an advantage Strong organization skills and capable of handling multiple projects Demonstrable research and analytical skills Strong organization skills and capable of handling multiple projects An ability to meet deadlines logically tackle problems and set priorities Excellent written communication and presentation skills Desirable Criteria Previous project management experience Keen interest in information management and technology and product development A background in equity markets with additional knowledge of corporate events would also be an advantage 30300 Role Designation Key Indicators Customer Orientation Service orientation Responsiveness Analytical Ability Process Executive High Impact Communication Clarity in communication grammar  sentence constructions Fluent in English and French Learning  Innovation Openness to new ideas Learning Orientation Benefits Reporting Manager This role profile is a guide to the work you will initially be required to undertake commensurate with job level and experience It may be changed from time to time to incorporate changing circumstances It does not form part of your contract of employment Country Ireland Interest Group IBPM Company IBPM Ireland,https://ie.indeed.com/viewjob?jk=7ae976fb68d397c0
37,2021-04-22 16:51:06.221786,Glen Dimplex Europe Holdings Ltd,Returns Sales Analyst,Job Title Returns Sales Analyst Reporting to Sales Order Management Team Lead Contract Type Permanent Location Dublin Company Summary Glen Dimplex is a privately owned multinational group head quartered in North Dublin which operates through 6 divisions worldwide Glen Dimplex is one of the worlds largest manufacturer of electric heating solutions and holds a significant global position in the domestic appliances market Today we are at the forefront of a lowcarbon revolution and Glen Dimplex is a global leader in the development and delivery of low carbon solutions for space and water heating cooling and ventilation for a smarter cleaner and more efficient future Details of brands and our exciting history of growth can be found on our website We are currently working on a Business Transformation Programme that will include the implementation of SAP S4 HANA across the Group and the setup of the Global Business Services GBS The new GBS centre in North Dublin will manage a wide scope of Finance and Commercial process for the Groups Business Units The role The successful candidate will be part of the Global Business Services Centre GBS team reporting directly to the Sales order Returns Team Leader The role will be primarily responsible for managing entry of Sales Orders into SAP ensuring that all return orders are properly priced credit approved and appropriately scheduled for collection Responsibilities Sales Order Management Activities Managing worklists for Return Order requests Processing Return Orders in SAP Managing incomplete Orders through to resolution Dispute management Escalation of any ‘problem’ Orders to the SOM Team Lead Reporting for Sales order returns metrics KPI and SLA adherence Support the OTC Queries team with resolving any SOM related queries  disputes Continuous improvement projects related to SOM Qualifications and Experience 6 – 12 months experience in Sales Order Processing or Accounts Receivable processing in a multinational company Experience with working on SAP or a similar ERP system Detail oriented with good data entry skills Good problemsolving skills Good Knowledge of Excel and MS Office A second European language desirable German Dutch French University degree desired Location and Travel North Dublin Some travel possible required By submitting your application you agree that Glen Dimplex may collect your personal data for recruiting and related purpose Glen Dimplex privacy policy explains what personal information we may process where we may process your personal information our purposes for processing your personal information and the rights you can exercise over Glen Dimplexs use of your personal information,https://ie.indeed.com/viewjob?jk=5d6b6e7033963d7c
38,2021-04-22 16:51:06.551300,La Creme,Quality Analyst,Role Quality Analyst Location Dublin 2 Remote Salary €45000 Duration 7 months Our client a highly reputable Global company is currently seeking a Quality Analyst located in Dublin to support the daytoday activities of the internal Appeals  Escalations Quality program This is a great opportunity to further your career and gain new skills The Analyst will lead by example and set the high bar standard for Quality across the Appeals  Escalations team and CS organisation We are looking to speak with candidates who have worked in a Sales Tech or Social Media environment who have liaised with multiple stakeholders both internal customer service team members and external customers Responsibilities Conduct regular software audits Maintain working knowledge of quality standards Develop and perform quality test processes Make recommendations for repairing defects Create review and refine user experience documents Develop and execute test plans to ensure that all objectives are met Identify and remedy defects within the production process Evaluate large data amounts from different sources and develop useful summary reports Requirements English plus Spanish or French required Experience using NICE Quality Central software Strong attention to detail and ability to work independently Problemsolving skills Written and verbal communication Knowledge of Google suite including sheets Time management Customer Service Quality Assurance experience Bachelors Degree or equivalent educationexperience advanced degree is preferred If you would like to find out more about temporary opportunities then please apply today BY APPLYING FOR THIS ROLE YOU ARE AGREEING TO OUR TERMS OF SERVICE WHICH TOGETHER WITH OUR PRIVACY STATEMENT GOVERN YOUR USE OF LA CRÈME SERVICES,https://ie.indeed.com/viewjob?jk=bc573aec28e8f290
39,2021-04-22 16:51:06.824169,"Barclay Simpson, EA Licence No: 11S4540",Operational Risk Analyst,The Role As Operational Risk analyst you will be responsible for supporting the ongoing management maintenance and embedding of the Operational Risk Management framework The operational risk analyst will be responsible for identifying and investigating operational risk events ensuring root cause analysis and control assessments are undertaken This will involve understanding deep dive reviews on significant and complex events to provide recommendations to enhance the control environment The operational risk analyst will identify processcontrol weaknesses raise issues and take associated actions where required Assist and maintain the annual risk  control selfassessments across the business Maintain the Operational Risk register and support the development of scenario analysis As Operational Risk Analyst you will also get involved in Operational Resilience tasks such as  working on developing and implementing local business continuity plans and assist with the development of the business impact analysis program Risk rate critical and significant third parties oversee the business due diligence process Experience Required Ideally looking for candidates with operational risk management experience experience working with in a financial services environment ideally within an Asset Management environment In addition to being committed to building a career within Operational risk – candidates must have excellent communication skills Be able to articulate complex issues to various audiences and build relationships with colleagues at all levels and across offices They must be able to have excellent writing skills and a fine eye for detail and data management My client offers My client manages a range of strategiesincluding equity fixed income quantitative and multiasset class private equity real estate and hedge fundson behalf of institutions advisors and individual investors globally This role offers the opportunity to expand your product knowledge Visibility as a part of small team in the Dublin office you will have access to all areas of the business and be part of a fully integrated global team Autonomy you will need to be able to manage and lead on your own projects and tasks Scope of Responsibility opportunity to get involved in a variety of tasks with the Dublin office UK Office and US Office Next Steps If you would like to explore this role in more detail  please submit your CV to nmbarclaysimpsoncom Please note Candidates must have asset management operational risk experience in order to be considered They must be eligible to work in the EU Sponsorship will not be provided,https://ie.indeed.com/viewjob?jk=3759e76544bcf8a4
40,2021-04-22 16:51:07.180095,Sogeti Ireland,Senior Business Analyst with Data Governance Experience,We are looking for a Senior Business Analyst with strong Data Governance experience and the ability to work as a product owner of enterprise data cataloging solutions such as Collibra and Alation delivering various catalog services which enable data stewards as well as business stakeholders and technology partners to search find steward trust and understand enterprise data and analytics She will be responsible for the daily operations of the catalog including conceptual design of operations configuration data source connections lineage mapping operational monitoring user access bulk loads of metadata as well as the management and evolution catalog capabilities and application upgrades The candidate will work closely with business subject matter experts and technology teams to integrate the data catalog into the delivery life cycle for data solutions and will champion the platform as the official repository for technical metadata and lineage across the enterprise She will be required to support data quality initiatives as needed by collaborating with data stewards and business subject matter experts to define and measure the quality of company data Success in the role will be measured by the degree to which data knowledge and technical capabilities support Data Strategy Governance and Enablement for clientbased initiatives ultimately providing solutions to a wide range of internal stakeholders Key responsibilities Understand business requirements for data and translate them into actionable specifications and measurements for data quality analysis reporting assurance and cleansing to develop enable and advance data catalog governance and stewardship capabilities Rapidly prototype build and deploy production level profiles and scorecards to measure monitor publish andor enhance the quality of critical datasets via streaming and batch processes Build POCs for solutions to current issues or future opportunities Design and own the concept of operations through the development of business processes and standards for the data catalog Test and perform application upgrades Be the Subject Matter Expert on Data Governance tools providing training and technical guidance to a network of emerging data stewards data consumers data practitioners and technology partners with a concentration on data catalog to drive adoption and usage of the tools Develop and publish catalog content and usage metrics for use in metrics dashboards Provide daily operational support of the Enterprise Data Catalog including application configuration maintaining connections and integrations to data platforms across the ecosystem maintaining data capability enhancements and security role management Resolve internal help desk tickets related to the data catalog and escalate platform defects to the software provider Collibra Requirements Demonstrated expertise in the Collibra platforms especially the Enterprise Data Catalog and Data Quality solutions Expert level experience with a broad set of data management and analytics techniques processes standards best practices and technologies including relational databases data lakes NoSQL databases BI platforms data movement and data streaming to manage and enhance Data Quality Demonstrated experience translating functional business data rules and requirements into technical rules rule specifications mapping and mapplets Strong ability and persistence to analyze business and technology requirements hypothesize cause and effect relationships model current and future state business processes and solve complex nuanced problems ranging from single applications to enterprisewide Desirable Experience executing projects using Agile methodologies especially SAFe Basic understanding of insurance business and products desirable Ability to engender enthusiasm for everything data to motivate and influence adoption of new ideas and capabilities and to communicate with excellent clarity both in written and verbal forms,https://ie.indeed.com/viewjob?jk=96cf1e56342e07ec
